ENSG,HUGO,ENST,ENSP,CCDS,form
ENSG00000275791,TRBV10-3,ENST00000611462,ENSP00000479267,-,PRINCIPAL:1
ENSG00000276405,TRBV13,ENST00000614171,ENSP00000477580,-,PRINCIPAL:1
ENSG00000276557,TRBV18,ENST00000611520,ENSP00000483504,-,PRINCIPAL:1
ENSG00000276597,TRBV11-3,ENST00000611787,ENSP00000480080,-,PRINCIPAL:1
ENSG00000276819,TRBV15,ENST00000616518,ENSP00000482333,-,PRINCIPAL:1
ENSG00000276953,TRBV12-4,ENST00000617347,ENSP00000480999,-,PRINCIPAL:1
ENSG00000277149,TYW1B,ENST00000620995,ENSP00000482502,CCDS69309,PRINCIPAL:1
ENSG00000277880,TRBV17,ENST00000619103,ENSP00000483468,-,PRINCIPAL:1
ENSG00000278030,TRBV7-9,ENST00000612787,ENSP00000478301,-,PRINCIPAL:1
ENSG00000278685,IQCA1L,ENST00000615129,ENSP00000482119,CCDS78288,PRINCIPAL:1
ENSG00000279168,AC105052.1,ENST00000624140,ENSP00000485271,-,PRINCIPAL:1
ENSG00000279448,AC006026.1,ENST00000623135,ENSP00000485594,-,PRINCIPAL:1
ENSG00000279483,AC090498.1,ENST00000623936,ENSP00000485567,-,PRINCIPAL:1
ENSG00000279538,AC004953.1,ENST00000624170,ENSP00000485307,-,PRINCIPAL:1
ENSG00000279916,AC010655.1,ENST00000624208,ENSP00000485293,-,PRINCIPAL:1
ENSG00000280130,AC073333.1,ENST00000623891,ENSP00000485072,-,PRINCIPAL:1
ENSG00000280410,AC104073.1,ENST00000624631,ENSP00000485644,-,PRINCIPAL:1
ENSG00000280427,AC104057.1,ENST00000624636,ENSP00000485196,-,PRINCIPAL:1
ENSG00000281039,RP4-777O23.3,ENST00000598361,ENSP00000470615,-,PRINCIPAL:1
ENSG00000281593,GS1-114I9.3,ENST00000442800,ENSP00000456371,-,PRINCIPAL:1
ENSG00000281656,AC073130.2,ENST00000628802,ENSP00000486045,-,PRINCIPAL:1
ENSG00000281887,GIMAP1-GIMAP5,ENST00000611999,ENSP00000477920,CCDS75677,PRINCIPAL:1
ENSG00000281889,AC073072.1,ENST00000625271,ENSP00000486755,-,PRINCIPAL:1
ENSG00000281958,TRBJ1-4,ENST00000632041,ENSP00000488394,-,PRINCIPAL:1
ENSG00000282133,TRBJ1-3,ENST00000633780,ENSP00000488060,-,PRINCIPAL:1
ENSG00000282173,TRBJ1-5,ENST00000634000,ENSP00000488469,-,PRINCIPAL:1
ENSG00000282301,CYP3A7-CYP3A51P,ENST00000620220,ENSP00000479282,-,PRINCIPAL:1
ENSG00000282320,TRBJ1-1,ENST00000632951,ENSP00000488686,-,PRINCIPAL:1
ENSG00000282420,TRBJ1-2,ENST00000633553,ENSP00000488356,-,PRINCIPAL:1
ENSG00000282431,TRBD1,ENST00000632684,ENSP00000487941,-,PRINCIPAL:1
ENSG00000282499,TRBV25-1,ENST00000390398,ENSP00000374921,-,PRINCIPAL:1
ENSG00000282780,TRBJ1-6,ENST00000633713,ENSP00000488283,-,PRINCIPAL:1
ENSG00000282939,TRBV7-2,ENST00000634605,ENSP00000489072,-,PRINCIPAL:1
ENSG00000283063,TRBV6-2,ENST00000634383,ENSP00000488969,-,PRINCIPAL:1
ENSG00000283247,RP11-638I8.1,ENST00000636578,ENSP00000489712,-,PRINCIPAL:1
ENSG00000283267,CTB-16J4.1,ENST00000637645,ENSP00000490466,-,PRINCIPAL:1
ENSG00000283321,RP11-507K12.1,ENST00000637807,ENSP00000490530,-,PRINCIPAL:1
ENSG00000283368,AC018638.1,ENST00000474069,ENSP00000418907,CCDS47702,PRINCIPAL:1
ENSG00000283528,RP11-298A10.1,ENST00000636123,ENSP00000490621,-,PRINCIPAL:1
ENSG00000003987,MTMR7,ENST00000180173,ENSP00000180173,CCDS34851,PRINCIPAL:1
ENSG00000008513,ST3GAL1,ENST00000522652,ENSP00000430515,CCDS6373,PRINCIPAL:1
ENSG00000008988,RPS20,ENST00000521262,ENSP00000427788,-,PRINCIPAL:1
ENSG00000012232,EXTL3,ENST00000220562,ENSP00000220562,CCDS6070,PRINCIPAL:1
ENSG00000014164,ZC3H3,ENST00000262577,ENSP00000262577,CCDS6402,PRINCIPAL:1
ENSG00000015592,STMN4,ENST00000265770,ENSP00000265770,CCDS64852,PRINCIPAL:1
ENSG00000019549,SNAI2,ENST00000396822,ENSP00000380034,CCDS6146,PRINCIPAL:1
ENSG00000020181,ADGRA2,ENST00000412232,ENSP00000406367,CCDS6097,PRINCIPAL:1
ENSG00000022567,SLC45A4,ENST00000024061,ENSP00000024061,CCDS34948,PRINCIPAL:1
ENSG00000034239,EFCAB1,ENST00000262103,ENSP00000262103,CCDS6145,PRINCIPAL:1
ENSG00000034677,RNF19A,ENST00000341084,ENSP00000342667,CCDS6286,PRINCIPAL:1
ENSG00000035681,NSMAF,ENST00000038176,ENSP00000038176,CCDS6173,PRINCIPAL:1
ENSG00000036448,MYOM2,ENST00000262113,ENSP00000262113,CCDS5957,PRINCIPAL:1
ENSG00000038945,MSR1,ENST00000262101,ENSP00000262101,CCDS5995,PRINCIPAL:1
ENSG00000042832,TG,ENST00000220616,ENSP00000220616,CCDS34944,PRINCIPAL:1
ENSG00000042980,ADAM28,ENST00000265769,ENSP00000265769,CCDS34865,PRINCIPAL:1
ENSG00000046889,PREX2,ENST00000288368,ENSP00000288368,CCDS6201,PRINCIPAL:1
ENSG00000047249,ATP6V1H,ENST00000396774,ENSP00000379995,CCDS6153,PRINCIPAL:1
ENSG00000048392,RRM2B,ENST00000251810,ENSP00000251810,CCDS34932,PRINCIPAL:1
ENSG00000061337,LZTS1,ENST00000381569,ENSP00000370981,CCDS6015,PRINCIPAL:1
ENSG00000064313,TAF2,ENST00000378164,ENSP00000367406,CCDS34937,PRINCIPAL:1
ENSG00000066777,ARFGEF1,ENST00000262215,ENSP00000262215,CCDS6199,PRINCIPAL:1
ENSG00000066827,ZFAT,ENST00000377838,ENSP00000367069,CCDS47924,PRINCIPAL:1
ENSG00000066855,MTFR1,ENST00000262146,ENSP00000262146,CCDS6182,PRINCIPAL:1
ENSG00000067167,TRAM1,ENST00000262213,ENSP00000262213,CCDS6207,PRINCIPAL:1
ENSG00000070501,POLB,ENST00000265421,ENSP00000265421,CCDS6129,PRINCIPAL:1
ENSG00000070718,AP3M2,ENST00000396926,ENSP00000380132,CCDS6125,PRINCIPAL:1
ENSG00000070756,PABPC1,ENST00000318607,ENSP00000313007,CCDS6289,PRINCIPAL:1
ENSG00000071894,CPSF1,ENST00000620219,ENSP00000478145,CCDS34966,PRINCIPAL:1
ENSG00000076641,PAG1,ENST00000220597,ENSP00000220597,CCDS6227,PRINCIPAL:1
ENSG00000078579,FGF20,ENST00000180166,ENSP00000180166,CCDS5998,PRINCIPAL:1
ENSG00000078674,PCM1,ENST00000325083,ENSP00000327077,CCDS47812,PRINCIPAL:1
ENSG00000079112,CDH17,ENST00000027335,ENSP00000027335,CCDS6260,PRINCIPAL:1
ENSG00000079459,FDFT1,ENST00000618539,ENSP00000480828,CCDS5985,PRINCIPAL:1
ENSG00000082556,OPRK1,ENST00000520287,ENSP00000429706,CCDS6152,PRINCIPAL:1
ENSG00000083307,GRHL2,ENST00000251808,ENSP00000251808,CCDS34931,PRINCIPAL:1
ENSG00000085719,CPNE3,ENST00000517490,ENSP00000477590,CCDS6243,PRINCIPAL:1
ENSG00000085788,DDHD2,ENST00000520272,ENSP00000429932,CCDS34883,PRINCIPAL:1
ENSG00000092964,DPYSL2,ENST00000311151,ENSP00000309539,CCDS6051,PRINCIPAL:1
ENSG00000104205,SGK3,ENST00000396596,ENSP00000379842,CCDS6195,PRINCIPAL:1
ENSG00000104213,PDGFRL,ENST00000541323,ENSP00000444211,CCDS6003,PRINCIPAL:1
ENSG00000104219,ZDHHC2,ENST00000262096,ENSP00000262096,CCDS47810,PRINCIPAL:1
ENSG00000104221,BRF2,ENST00000220659,ENSP00000220659,CCDS6098,PRINCIPAL:1
ENSG00000104228,TRIM35,ENST00000305364,ENSP00000301924,CCDS6056,PRINCIPAL:1
ENSG00000104237,RP1,ENST00000637698,ENSP00000490104,-,PRINCIPAL:1
ENSG00000104267,CA2,ENST00000285379,ENSP00000285379,CCDS6239,PRINCIPAL:1
ENSG00000104290,FZD3,ENST00000537916,ENSP00000437489,CCDS6069,PRINCIPAL:1
ENSG00000104299,INTS9,ENST00000521022,ENSP00000429065,CCDS34873,PRINCIPAL:1
ENSG00000104312,RIPK2,ENST00000220751,ENSP00000220751,CCDS6247,PRINCIPAL:1
ENSG00000104320,NBN,ENST00000265433,ENSP00000265433,CCDS6249,PRINCIPAL:1
ENSG00000104321,TRPA1,ENST00000262209,ENSP00000262209,CCDS34908,PRINCIPAL:1
ENSG00000104324,CPQ,ENST00000220763,ENSP00000220763,CCDS6273,PRINCIPAL:1
ENSG00000104327,CALB1,ENST00000265431,ENSP00000265431,CCDS6251,PRINCIPAL:1
ENSG00000104331,IMPAD1,ENST00000262644,ENSP00000262644,CCDS6169,PRINCIPAL:1
ENSG00000104332,SFRP1,ENST00000220772,ENSP00000220772,CCDS34886,PRINCIPAL:1
ENSG00000104341,LAPTM4B,ENST00000521545,ENSP00000428409,-,PRINCIPAL:1
ENSG00000104343,UBE2W,ENST00000602593,ENSP00000473561,-,PRINCIPAL:1
ENSG00000104356,POP1,ENST00000401707,ENSP00000385787,CCDS6277,PRINCIPAL:1
ENSG00000104361,NIPAL2,ENST00000430223,ENSP00000407087,-,PRINCIPAL:1
ENSG00000104365,IKBKB,ENST00000520810,ENSP00000430684,CCDS6128,PRINCIPAL:1
ENSG00000104368,PLAT,ENST00000429089,ENSP00000392045,CCDS6126,PRINCIPAL:1
ENSG00000104369,JPH1,ENST00000342232,ENSP00000344488,CCDS6217,PRINCIPAL:1
ENSG00000104371,DKK4,ENST00000220812,ENSP00000220812,CCDS6130,PRINCIPAL:1
ENSG00000104375,STK3,ENST00000419617,ENSP00000390500,CCDS47900,PRINCIPAL:1
ENSG00000104381,GDAP1,ENST00000220822,ENSP00000220822,CCDS34911,PRINCIPAL:1
ENSG00000104388,RAB2A,ENST00000262646,ENSP00000262646,CCDS6175,PRINCIPAL:1
ENSG00000104408,EIF3E,ENST00000220849,ENSP00000220849,CCDS6308,PRINCIPAL:1
ENSG00000104412,EMC2,ENST00000220853,ENSP00000220853,CCDS6309,PRINCIPAL:1
ENSG00000104415,WISP1,ENST00000250160,ENSP00000250160,CCDS6371,PRINCIPAL:1
ENSG00000104419,NDRG1,ENST00000414097,ENSP00000404854,CCDS34945,PRINCIPAL:1
ENSG00000104427,ZC2HC1A,ENST00000263849,ENSP00000263849,CCDS6223,PRINCIPAL:1
ENSG00000104435,STMN2,ENST00000220876,ENSP00000220876,CCDS43748,PRINCIPAL:1
ENSG00000104442,ARMC1,ENST00000276569,ENSP00000276569,CCDS6181,PRINCIPAL:1
ENSG00000104447,TRPS1,ENST00000395715,ENSP00000379065,CCDS6318,PRINCIPAL:1
ENSG00000104450,SPAG1,ENST00000251809,ENSP00000251809,CCDS34930,PRINCIPAL:1
ENSG00000104472,CHRAC1,ENST00000220913,ENSP00000220913,CCDS6379,PRINCIPAL:1
ENSG00000104490,NCALD,ENST00000220931,ENSP00000220931,CCDS6292,PRINCIPAL:1
ENSG00000104497,SNX16,ENST00000396330,ENSP00000379621,CCDS6234,PRINCIPAL:1
ENSG00000104499,GML,ENST00000220940,ENSP00000220940,CCDS6391,PRINCIPAL:1
ENSG00000104522,TSTA3,ENST00000425753,ENSP00000398803,CCDS6408,PRINCIPAL:1
ENSG00000104537,ANXA13,ENST00000419625,ENSP00000390809,CCDS47917,PRINCIPAL:1
ENSG00000104549,SQLE,ENST00000265896,ENSP00000265896,CCDS47918,PRINCIPAL:1
ENSG00000104613,INTS10,ENST00000397977,ENSP00000381064,CCDS6011,PRINCIPAL:1
ENSG00000104626,ERI1,ENST00000523898,ENSP00000429615,CCDS5972,PRINCIPAL:1
ENSG00000104643,MTMR9,ENST00000221086,ENSP00000221086,CCDS5979,PRINCIPAL:1
ENSG00000104660,LEPROTL1,ENST00000321250,ENSP00000314625,CCDS6075,PRINCIPAL:1
ENSG00000104671,DCTN6,ENST00000221114,ENSP00000221114,CCDS6076,PRINCIPAL:1
ENSG00000104689,TNFRSF10A,ENST00000221132,ENSP00000221132,CCDS6039,PRINCIPAL:1
ENSG00000104691,UBXN8,ENST00000265616,ENSP00000479216,CCDS75723,PRINCIPAL:1
ENSG00000104695,PPP2CB,ENST00000221138,ENSP00000221138,CCDS6079,PRINCIPAL:1
ENSG00000104738,MCM4,ENST00000523944,ENSP00000430194,CCDS6143,PRINCIPAL:1
ENSG00000104756,KCTD9,ENST00000221200,ENSP00000221200,CCDS6048,PRINCIPAL:1
ENSG00000104760,FGL1,ENST00000398056,ENSP00000381133,CCDS6004,PRINCIPAL:1
ENSG00000104765,BNIP3L,ENST00000380629,ENSP00000370003,CCDS6050,PRINCIPAL:1
ENSG00000120526,NUDCD1,ENST00000239690,ENSP00000239690,CCDS6312,PRINCIPAL:1
ENSG00000120533,ENY2,ENST00000521662,ENSP00000429713,CCDS55270,PRINCIPAL:1
ENSG00000120875,DUSP4,ENST00000240100,ENSP00000240100,CCDS6072,PRINCIPAL:1
ENSG00000120885,CLU,ENST00000405140,ENSP00000385419,CCDS47832,PRINCIPAL:1
ENSG00000120896,SORBS3,ENST00000240123,ENSP00000240123,CCDS6031,PRINCIPAL:1
ENSG00000120899,PTK2B,ENST00000346049,ENSP00000332816,CCDS6057,PRINCIPAL:1
ENSG00000120907,ADRA1A,ENST00000276393,ENSP00000276393,CCDS6054,PRINCIPAL:1
ENSG00000120913,PDLIM2,ENST00000397760,ENSP00000380867,-,PRINCIPAL:1
ENSG00000120915,EPHX2,ENST00000521400,ENSP00000430269,CCDS6060,PRINCIPAL:1
ENSG00000120925,RNF170,ENST00000527424,ENSP00000434797,CCDS6138,PRINCIPAL:1
ENSG00000120963,ZNF706,ENST00000521272,ENSP00000430165,CCDS6291,PRINCIPAL:1
ENSG00000120992,LYPLA1,ENST00000316963,ENSP00000320043,CCDS6157,PRINCIPAL:1
ENSG00000121005,CRISPLD1,ENST00000262207,ENSP00000262207,CCDS6219,PRINCIPAL:1
ENSG00000121022,COPS5,ENST00000357849,ENSP00000350512,CCDS6198,PRINCIPAL:1
ENSG00000121039,RDH10,ENST00000240285,ENSP00000240285,CCDS6213,PRINCIPAL:1
ENSG00000123119,NECAB1,ENST00000417640,ENSP00000387380,CCDS47889,PRINCIPAL:1
ENSG00000123124,WWP1,ENST00000265428,ENSP00000265428,CCDS6242,PRINCIPAL:1
ENSG00000123908,AGO2,ENST00000220592,ENSP00000220592,CCDS6380,PRINCIPAL:1
ENSG00000126233,SLURP1,ENST00000246515,ENSP00000246515,CCDS6387,PRINCIPAL:1
ENSG00000129292,PHF20L1,ENST00000395386,ENSP00000378784,CCDS6367,PRINCIPAL:1
ENSG00000129691,ASH2L,ENST00000343823,ENSP00000340896,CCDS6101,PRINCIPAL:1
ENSG00000129696,TTI2,ENST00000431156,ENSP00000411169,CCDS6090,PRINCIPAL:1
ENSG00000130193,THEM6,ENST00000336138,ENSP00000338607,CCDS6386,PRINCIPAL:1
ENSG00000130227,XPO7,ENST00000252512,ENSP00000252512,CCDS47818,PRINCIPAL:1
ENSG00000131203,IDO1,ENST00000522495,ENSP00000430505,CCDS47847,PRINCIPAL:1
ENSG00000131773,KHDRBS3,ENST00000355849,ENSP00000348108,CCDS6374,PRINCIPAL:1
ENSG00000131931,THAP1,ENST00000254250,ENSP00000254250,CCDS6136,PRINCIPAL:1
ENSG00000132294,EFR3A,ENST00000254624,ENSP00000254624,CCDS34942,PRINCIPAL:1
ENSG00000132541,RIDA,ENST00000254878,ENSP00000254878,CCDS6276,PRINCIPAL:1
ENSG00000133731,IMPA1,ENST00000256108,ENSP00000256108,CCDS6231,PRINCIPAL:1
ENSG00000133742,CA1,ENST00000523953,ENSP00000430656,CCDS6237,PRINCIPAL:1
ENSG00000133863,TEX15,ENST00000256246,ENSP00000256246,CCDS6080,PRINCIPAL:1
ENSG00000133872,SARAF,ENST00000256255,ENSP00000256255,CCDS6074,PRINCIPAL:1
ENSG00000133874,RNF122,ENST00000256257,ENSP00000256257,CCDS6091,PRINCIPAL:1
ENSG00000133878,DUSP26,ENST00000523956,ENSP00000429176,CCDS6092,PRINCIPAL:1
ENSG00000134013,LOXL2,ENST00000389131,ENSP00000373783,CCDS34864,PRINCIPAL:1
ENSG00000134014,ELP3,ENST00000256398,ENSP00000256398,CCDS6065,PRINCIPAL:1
ENSG00000134020,PEBP4,ENST00000256404,ENSP00000256404,CCDS43724,PRINCIPAL:1
ENSG00000136573,BLK,ENST00000259089,ENSP00000259089,CCDS5982,PRINCIPAL:1
ENSG00000136982,DSCC1,ENST00000313655,ENSP00000322180,CCDS6330,PRINCIPAL:1
ENSG00000136986,DERL1,ENST00000259512,ENSP00000259512,CCDS6337,PRINCIPAL:1
ENSG00000136999,NOV,ENST00000259526,ENSP00000259526,CCDS6328,PRINCIPAL:1
ENSG00000137547,MRPL15,ENST00000260102,ENSP00000260102,CCDS6158,PRINCIPAL:1
ENSG00000137558,PI15,ENST00000260113,ENSP00000260113,CCDS6218,PRINCIPAL:1
ENSG00000137561,TTPA,ENST00000260116,ENSP00000260116,CCDS6178,PRINCIPAL:1
ENSG00000137563,GGH,ENST00000260118,ENSP00000260118,CCDS6177,PRINCIPAL:1
ENSG00000137571,SLCO5A1,ENST00000260126,ENSP00000260126,CCDS6205,PRINCIPAL:1
ENSG00000137573,SULF1,ENST00000402687,ENSP00000385704,CCDS6204,PRINCIPAL:1
ENSG00000137574,TGS1,ENST00000260129,ENSP00000260129,CCDS34894,PRINCIPAL:1
ENSG00000140396,NCOA2,ENST00000452400,ENSP00000399968,CCDS47872,PRINCIPAL:1
ENSG00000145002,FAM86B2,ENST00000262365,ENSP00000262365,CCDS59092,PRINCIPAL:1
ENSG00000147316,MCPH1,ENST00000344683,ENSP00000342924,CCDS43689,PRINCIPAL:1
ENSG00000147324,MFHAS1,ENST00000276282,ENSP00000276282,CCDS34844,PRINCIPAL:1
ENSG00000147408,CSGALNACT1,ENST00000522854,ENSP00000429809,CCDS6010,PRINCIPAL:1
ENSG00000147416,ATP6V1B2,ENST00000276390,ENSP00000276390,CCDS6014,PRINCIPAL:1
ENSG00000147419,CCDC25,ENST00000356537,ENSP00000348933,CCDS6062,PRINCIPAL:1
ENSG00000147421,HMBOX1,ENST00000287701,ENSP00000287701,CCDS6071,PRINCIPAL:1
ENSG00000147432,CHRNB3,ENST00000289957,ENSP00000289957,CCDS6134,PRINCIPAL:1
ENSG00000147434,CHRNA6,ENST00000276410,ENSP00000276410,CCDS6135,PRINCIPAL:1
ENSG00000147437,GNRH1,ENST00000276414,ENSP00000276414,CCDS43725,PRINCIPAL:1
ENSG00000147439,BIN3,ENST00000276416,ENSP00000276416,CCDS47825,PRINCIPAL:1
ENSG00000147443,DOK2,ENST00000276420,ENSP00000276420,CCDS6016,PRINCIPAL:1
ENSG00000147454,SLC25A37,ENST00000519973,ENSP00000429200,CCDS47828,PRINCIPAL:1
ENSG00000147457,CHMP7,ENST00000313219,ENSP00000324491,CCDS6040,PRINCIPAL:1
ENSG00000147459,DOCK5,ENST00000276440,ENSP00000276440,CCDS6047,PRINCIPAL:1
ENSG00000147465,STAR,ENST00000276449,ENSP00000276449,CCDS6102,PRINCIPAL:1
ENSG00000147471,PROSC,ENST00000328195,ENSP00000333551,CCDS6096,PRINCIPAL:1
ENSG00000147475,ERLIN2,ENST00000276461,ENSP00000276461,CCDS6095,PRINCIPAL:1
ENSG00000147481,SNTG1,ENST00000518864,ENSP00000429276,CCDS6147,PRINCIPAL:1
ENSG00000147485,PXDNL,ENST00000356297,ENSP00000348645,CCDS47855,PRINCIPAL:1
ENSG00000147488,ST18,ENST00000276480,ENSP00000276480,CCDS6149,PRINCIPAL:1
ENSG00000147509,RGS20,ENST00000276500,ENSP00000276500,CCDS6156,PRINCIPAL:1
ENSG00000147533,GOLGA7,ENST00000518270,ENSP00000429329,CCDS34887,PRINCIPAL:1
ENSG00000147535,PLPP5,ENST00000424479,ENSP00000392553,CCDS47841,PRINCIPAL:1
ENSG00000147536,GINS4,ENST00000276533,ENSP00000276533,CCDS6116,PRINCIPAL:1
ENSG00000147548,WHSC1L1,ENST00000317025,ENSP00000313983,CCDS43729,PRINCIPAL:1
ENSG00000147570,DNAJC5B,ENST00000276570,ENSP00000276570,CCDS6183,PRINCIPAL:1
ENSG00000147571,CRH,ENST00000276571,ENSP00000276571,CCDS6188,PRINCIPAL:1
ENSG00000147573,TRIM55,ENST00000315962,ENSP00000323913,CCDS6184,PRINCIPAL:1
ENSG00000147576,ADHFE1,ENST00000396623,ENSP00000379865,CCDS6190,PRINCIPAL:1
ENSG00000147586,MRPS28,ENST00000276585,ENSP00000276585,CCDS6226,PRINCIPAL:1
ENSG00000147588,PMP2,ENST00000256103,ENSP00000256103,CCDS6229,PRINCIPAL:1
ENSG00000147592,LACTB2,ENST00000276590,ENSP00000276590,CCDS6208,PRINCIPAL:1
ENSG00000147596,PRDM14,ENST00000276594,ENSP00000276594,CCDS6206,PRINCIPAL:1
ENSG00000147604,RPL7,ENST00000352983,ENSP00000339795,CCDS6212,PRINCIPAL:1
ENSG00000147606,SLC26A7,ENST00000617233,ENSP00000482549,CCDS6254,PRINCIPAL:1
ENSG00000147613,PSKH2,ENST00000276616,ENSP00000276616,CCDS6240,PRINCIPAL:1
ENSG00000147614,ATP6V0D2,ENST00000285393,ENSP00000285393,CCDS6241,PRINCIPAL:1
ENSG00000147647,DPYS,ENST00000351513,ENSP00000276651,CCDS6302,PRINCIPAL:1
ENSG00000147649,MTDH,ENST00000336273,ENSP00000338235,CCDS6274,PRINCIPAL:1
ENSG00000147650,LRP12,ENST00000276654,ENSP00000276654,CCDS6303,PRINCIPAL:1
ENSG00000147654,EBAG9,ENST00000337573,ENSP00000337675,CCDS6313,PRINCIPAL:1
ENSG00000147655,RSPO2,ENST00000276659,ENSP00000276659,CCDS6307,PRINCIPAL:1
ENSG00000147669,POLR2K,ENST00000353107,ENSP00000342889,CCDS6285,PRINCIPAL:1
ENSG00000147676,MAL2,ENST00000614891,ENSP00000479708,CCDS75780,PRINCIPAL:1
ENSG00000147679,UTP23,ENST00000309822,ENSP00000308332,CCDS6320,PRINCIPAL:1
ENSG00000147684,NDUFB9,ENST00000276689,ENSP00000276689,CCDS6352,PRINCIPAL:1
ENSG00000147687,TATDN1,ENST00000276692,ENSP00000276692,CCDS6351,PRINCIPAL:1
ENSG00000147689,FAM83A,ENST00000518448,ENSP00000428876,CCDS6340,PRINCIPAL:1
ENSG00000147697,GSDMC,ENST00000619643,ENSP00000482343,CCDS6360,PRINCIPAL:1
ENSG00000147724,FAM135B,ENST00000395297,ENSP00000378710,CCDS6375,PRINCIPAL:1
ENSG00000147804,SLC39A4,ENST00000301305,ENSP00000301305,CCDS6424,PRINCIPAL:1
ENSG00000147813,NAPRT,ENST00000449291,ENSP00000401508,CCDS6403,PRINCIPAL:1
ENSG00000153310,FAM49B,ENST00000519824,ENSP00000429150,CCDS6361,PRINCIPAL:1
ENSG00000154319,FAM167A,ENST00000284486,ENSP00000284486,CCDS5981,PRINCIPAL:1
ENSG00000154328,NEIL2,ENST00000455213,ENSP00000397538,CCDS5984,PRINCIPAL:1
ENSG00000154359,LONRF1,ENST00000398246,ENSP00000381298,CCDS5987,PRINCIPAL:1
ENSG00000154582,TCEB1,ENST00000522337,ENSP00000429906,CCDS34910,PRINCIPAL:1
ENSG00000154589,LY96,ENST00000284818,ENSP00000284818,CCDS6216,PRINCIPAL:1
ENSG00000155087,ODF1,ENST00000285402,ENSP00000285402,CCDS6293,PRINCIPAL:1
ENSG00000155090,KLF10,ENST00000285407,ENSP00000285407,CCDS6294,PRINCIPAL:1
ENSG00000155096,AZIN1,ENST00000347770,ENSP00000321507,CCDS6295,PRINCIPAL:1
ENSG00000155097,ATP6V1C1,ENST00000518738,ENSP00000430282,CCDS6296,PRINCIPAL:1
ENSG00000155099,TMEM55A,ENST00000285419,ENSP00000285419,CCDS6252,PRINCIPAL:1
ENSG00000155100,OTUD6B,ENST00000617869,ENSP00000483706,CCDS6253,PRINCIPAL:1
ENSG00000155189,AGPAT5,ENST00000285518,ENSP00000285518,CCDS34796,PRINCIPAL:1
ENSG00000155792,DEPTOR,ENST00000286234,ENSP00000286234,CCDS6331,PRINCIPAL:1
ENSG00000155897,ADCY8,ENST00000286355,ENSP00000286355,CCDS6363,PRINCIPAL:1
ENSG00000155926,SLA,ENST00000338087,ENSP00000337548,CCDS6370,PRINCIPAL:1
ENSG00000155970,MICU3,ENST00000318063,ENSP00000321455,CCDS5999,PRINCIPAL:1
ENSG00000155975,VPS37A,ENST00000324849,ENSP00000318629,CCDS6001,PRINCIPAL:1
ENSG00000156006,NAT2,ENST00000286479,ENSP00000286479,CCDS6008,PRINCIPAL:1
ENSG00000156103,MMP16,ENST00000286614,ENSP00000286614,CCDS6246,PRINCIPAL:1
ENSG00000156162,DPY19L4,ENST00000414645,ENSP00000389630,CCDS34924,PRINCIPAL:1
ENSG00000156170,NDUFAF6,ENST00000396124,ENSP00000379430,CCDS6266,PRINCIPAL:1
ENSG00000156172,C8orf37,ENST00000286688,ENSP00000286688,CCDS6268,PRINCIPAL:1
ENSG00000156466,GDF6,ENST00000287020,ENSP00000287020,CCDS34926,PRINCIPAL:1
ENSG00000156467,UQCRB,ENST00000287022,ENSP00000287022,CCDS6269,PRINCIPAL:1
ENSG00000156469,MTERF3,ENST00000287025,ENSP00000287025,CCDS6270,PRINCIPAL:1
ENSG00000156471,PTDSS1,ENST00000517309,ENSP00000430548,CCDS6271,PRINCIPAL:1
ENSG00000156482,RPL30,ENST00000521291,ENSP00000428085,CCDS34928,PRINCIPAL:1
ENSG00000156486,KCNS2,ENST00000287042,ENSP00000287042,CCDS6279,PRINCIPAL:1
ENSG00000156509,FBXO43,ENST00000428847,ENSP00000403293,CCDS47904,PRINCIPAL:1
ENSG00000156675,RAB11FIP1,ENST00000287263,ENSP00000287263,CCDS34881,PRINCIPAL:1
ENSG00000156735,BAG4,ENST00000287322,ENSP00000287322,CCDS6104,PRINCIPAL:1
ENSG00000156787,TBC1D31,ENST00000287380,ENSP00000287380,CCDS6338,PRINCIPAL:1
ENSG00000156795,WDYHV1,ENST00000287387,ENSP00000287387,CCDS6344,PRINCIPAL:1
ENSG00000156802,ATAD2,ENST00000287394,ENSP00000287394,CCDS6343,PRINCIPAL:1
ENSG00000156804,FBXO32,ENST00000517956,ENSP00000428205,CCDS6345,PRINCIPAL:1
ENSG00000156831,NSMCE2,ENST00000287437,ENSP00000287437,CCDS6356,PRINCIPAL:1
ENSG00000158106,RHPN1,ENST00000289013,ENSP00000289013,CCDS47927,PRINCIPAL:1
ENSG00000158669,GPAT4,ENST00000396987,ENSP00000380184,CCDS6117,PRINCIPAL:1
ENSG00000158815,FGF17,ENST00000359441,ENSP00000352414,CCDS6019,PRINCIPAL:1
ENSG00000158863,FAM160B2,ENST00000289921,ENSP00000289921,CCDS6021,PRINCIPAL:1
ENSG00000158941,CCAR2,ENST00000308511,ENSP00000310670,CCDS34863,PRINCIPAL:1
ENSG00000159167,STC1,ENST00000290271,ENSP00000290271,CCDS6043,PRINCIPAL:1
ENSG00000160882,CYP11B1,ENST00000292427,ENSP00000292427,CCDS6392,PRINCIPAL:1
ENSG00000160948,VPS28,ENST00000292510,ENSP00000292510,CCDS6425,PRINCIPAL:1
ENSG00000160949,TONSL,ENST00000409379,ENSP00000386239,CCDS34968,PRINCIPAL:1
